userId,bookId,rating,timestamp
409,76,2.34600055498,1497687687.31
409,44,3.29774303375,1497687687.31
409,164,0.142998341448,1497687687.31
409,152,0.933374547882,1497687687.31
409,7,4.71439459905,1497687687.31
409,40,3.37425071665,1497687687.31
409,123,0.20181385244,1497687687.31
409,197,4.7600474049,1497687687.31
409,50,4.28846530233,1497687687.31
409,37,4.66808426639,1497687687.31
409,86,2.65753723241,1497687687.31
409,100,2.07520601082,1497687687.31
409,80,4.66670599652,1497687687.31
409,181,2.86027055869,1497687687.31
409,91,3.33325898599,1497687687.31
409,138,2.8794660933,1497687687.31
409,22,3.31996245563,1497687687.31
409,179,4.51794204621,1497687687.31
409,137,3.94007798744,1497687687.31
409,102,0.756933593745,1497687687.31
409,115,1.93798687635,1497687687.31
409,118,0.55475406122,1497687687.31
409,147,4.55095406122,1497687687.31
409,12,0.370810983495,1497687687.31
409,53,3.05936434915,1497687687.31
409,133,1.64851444816,1497687687.31
409,68,3.01463107031,1497687687.31
409,92,0.844561303766,1497687687.31
298,30,4.70096645807,1497687687.31
298,115,3.41363802285,1497687687.31
298,111,2.28639181102,1497687687.31
298,46,1.27365422607,1497687687.31
298,60,1.15954541848,1497687687.31
298,0,2.2334597251,1497687687.31
298,92,1.47969749092,1497687687.31
298,87,3.41610764147,1497687687.31
298,17,0.543035234517,1497687687.31
298,73,2.82964555371,1497687687.31
298,35,1.83819460721,1497687687.31
298,110,0.846978415266,1497687687.31
298,106,2.10967764544,1497687687.31
298,7,4.47065973857,1497687687.31
298,85,0.861603335175,1497687687.31
298,77,2.86308459952,1497687687.31
298,13,2.15291417343,1497687687.31
298,18,3.64287235084,1497687687.31
661,178,3.16102394771,1497687687.31
661,75,2.52743594434,1497687687.31
661,29,4.51257683786,1497687687.31
661,34,0.493463232071,1497687687.31
661,31,3.57811373605,1497687687.31
661,173,2.38318651739,1497687687.31
661,190,1.14379532995,1497687687.31
661,63,1.21500373709,1497687687.31
661,116,4.57657427724,1497687687.31
661,97,1.81727426722,1497687687.31
661,193,3.71980334716,1497687687.31
661,124,2.37279349918,1497687687.31
661,112,2.03574147968,1497687687.31
661,70,3.7145594479,1497687687.31
661,35,2.63421550805,1497687687.31
661,175,0.292264148362,1497687687.31
661,179,3.88004907855,1497687687.31
661,113,3.18911274583,1497687687.31
661,188,2.81840757212,1497687687.31
661,65,4.87690758833,1497687687.31
661,20,3.0403842722,1497687687.31
661,158,0.633784726855,1497687687.31
661,167,3.5389759758,1497687687.31
661,99,0.901367098713,1497687687.31
661,199,0.0153296905076,1497687687.31
661,50,1.53954968075,1497687687.31
661,54,1.65099351711,1497687687.31
661,18,3.92417635454,1497687687.31
661,157,4.74783669197,1497687687.31
661,4,3.36300583404,1497687687.31
661,156,3.53297588986,1497687687.31
661,106,3.58919540831,1497687687.31
661,32,4.91422628277,1497687687.31
661,28,3.43005977682,1497687687.31
661,68,3.02862654522,1497687687.31
661,183,1.64273148748,1497687687.31
661,30,4.11895580238,1497687687.31
661,103,1.62224199549,1497687687.31
661,66,3.46551938714,1497687687.31
661,76,3.35776276177,1497687687.31
661,191,3.23023669308,1497687687.31
661,69,1.33599766324,1497687687.31
661,96,2.04144159974,1497687687.31
661,52,0.241328181642,1497687687.31
661,185,0.772471828665,1497687687.31
661,176,0.338791947086,1497687687.31
661,140,2.62412654486,1497687687.31
661,152,3.93562906948,1497687687.31
661,111,1.94394169675,1497687687.31
661,19,0.988424030708,1497687687.31
661,187,1.45683019343,1497687687.31
661,14,2.88926564642,1497687687.31
661,5,4.65150445572,1497687687.31
661,95,0.633433832753,1497687687.31
661,146,2.61032892811,1497687687.31
661,40,3.78864375119,1497687687.31
661,181,2.61400157041,1497687687.31
661,145,2.48214365019,1497687687.31
661,165,0.717089202239,1497687687.31
661,24,3.257122711,1497687687.31
661,128,2.36212945335,1497687687.31
661,12,4.77824987774,1497687687.31
661,39,3.08742442553,1497687687.31
661,55,4.20879407763,1497687687.31
661,141,3.23505431802,1497687687.31
661,102,0.879263070588,1497687687.31
661,186,3.49749822352,1497687687.31
661,85,4.73051805681,1497687687.31
661,107,3.14449439197,1497687687.31
661,110,3.25874996838,1497687687.31
661,15,4.51675813795,1497687687.31
661,155,4.729772914,1497687687.31
661,56,3.26129738569,1497687687.31
661,33,0.563242767638,1497687687.31
661,148,0.797060417446,1497687687.31
661,41,4.9452850704,1497687687.31
661,182,1.74416705475,1497687687.31
661,48,4.75136094044,1497687687.31
661,1,0.509136954125,1497687687.31
661,105,4.48304009999,1497687687.31
661,115,1.50412653619,1497687687.31
661,27,3.12176179555,1497687687.31
661,196,2.04418519182,1497687687.31
661,172,1.49564160788,1497687687.31
661,189,3.22019978135,1497687687.31
661,88,4.06130101083,1497687687.31
661,42,1.07732144737,1497687687.31
661,177,0.731940442922,1497687687.31
661,119,3.98509592121,1497687687.31
661,163,1.08295379988,1497687687.31
661,161,0.985098252617,1497687687.31
661,143,4.44342015015,1497687687.31
661,118,3.67962667958,1497687687.31
661,93,3.27950301681,1497687687.31
661,45,2.98650079436,1497687687.31
661,22,2.49698006078,1497687687.31
190,194,2.43567480847,1497687687.31
190,56,3.68476375187,1497687687.31
190,122,2.7514996135,1497687687.31
190,148,0.0788829758617,1497687687.31
190,29,2.45253159865,1497687687.31
190,45,1.80643814084,1497687687.31
190,192,3.20187574801,1497687687.31
190,156,3.43818993238,1497687687.31
190,177,0.165949088331,1497687687.31
190,75,4.99424317648,1497687687.31
190,127,2.7620721407,1497687687.31
190,15,2.60025239209,1497687687.31
190,144,3.06422614915,1497687687.31
190,14,2.52983198872,1497687687.31
190,187,3.74930552155,1497687687.31
190,109,1.64917131287,1497687687.31
190,38,2.06325005955,1497687687.31
190,76,3.93848896523,1497687687.31
190,67,0.320669155947,1497687687.31
190,93,4.86189737407,1497687687.31
190,34,1.92204558322,1497687687.31
190,74,3.92312898064,1497687687.31
190,26,1.33904335389,1497687687.31
190,101,1.38891068611,1497687687.31
190,174,0.321676834077,1497687687.31
190,121,1.55659140517,1497687687.31
190,54,4.27738129873,1497687687.31
190,23,4.62584148036,1497687687.31
190,78,0.0994303582539,1497687687.31
190,134,0.528673089549,1497687687.31
190,181,0.740221643962,1497687687.31
190,145,0.754099229549,1497687687.31
190,40,4.08669277863,1497687687.31
190,129,4.69165003123,1497687687.31
190,143,0.0880302382412,1497687687.31
190,11,4.11214171737,1497687687.31
190,108,0.561733247611,1497687687.31
190,59,2.07894255953,1497687687.31
190,52,1.10379372243,1497687687.31
190,69,1.86020508563,1497687687.31
190,44,4.01932422304,1497687687.31
190,131,3.15317926615,1497687687.31
190,60,4.54332173692,1497687687.31
190,65,4.57215383504,1497687687.31
190,8,2.18234662484,1497687687.31
190,163,3.14230733349,1497687687.31
190,159,2.50598142238,1497687687.31
190,102,1.60528084541,1497687687.31
190,66,1.34654576062,1497687687.31
190,95,0.251770476497,1497687687.31
190,20,3.47147867232,1497687687.31
190,149,4.48973927089,1497687687.31
190,82,1.2087911261,1497687687.31
190,88,3.03157325896,1497687687.31
190,179,4.79097933759,1497687687.31
190,0,0.29780655516,1497687687.31
190,97,0.607991719787,1497687687.31
190,170,0.449920753671,1497687687.31
190,43,4.86080185538,1497687687.31
190,119,3.59629260383,1497687687.31
190,71,4.16502368047,1497687687.31
190,188,1.00754940762,1497687687.31
750,60,4.47229621828,1497687687.31
750,117,1.65379534306,1497687687.31
750,99,2.58254877945,1497687687.31
750,103,2.67570825653,1497687687.31
750,17,0.643399977047,1497687687.31
750,72,3.6018380619,1497687687.31
750,16,4.253611191,1497687687.31
750,167,0.0478300761499,1497687687.31
750,187,2.59545385352,1497687687.31
750,147,4.52817607897,1497687687.31
750,95,4.28106549746,1497687687.31
750,132,1.46389722769,1497687687.31
750,9,2.64191639091,1497687687.31
750,109,3.44589181335,1497687687.31
750,74,1.24123883113,1497687687.31
750,152,1.30525875975,1497687687.31
750,111,0.813318966075,1497687687.31
750,81,0.697818093682,1497687687.31
750,159,1.12467921135,1497687687.31
750,10,2.86592204581,1497687687.31
750,7,1.52149026618,1497687687.31
750,179,4.54232255937,1497687687.31
750,20,1.58495786702,1497687687.31
750,67,0.165570310178,1497687687.31
750,148,4.2857054514,1497687687.31
750,11,4.92409793612,1497687687.31
750,66,4.38831415037,1497687687.31
750,59,4.80160991089,1497687687.31
750,35,2.29915424163,1497687687.31
750,165,0.211748929714,1497687687.31
750,122,1.52207689387,1497687687.31
750,161,1.5088590156,1497687687.31
750,44,0.112149600142,1497687687.31
750,34,3.2985657606,1497687687.31
750,188,4.05603075459,1497687687.31
750,181,1.50554172308,1497687687.31
750,107,3.51655476289,1497687687.31
750,51,1.10677012056,1497687687.31
750,125,3.45579958094,1497687687.31
750,108,3.72741272845,1497687687.31
750,183,0.855527897198,1497687687.31
750,50,0.947049701857,1497687687.31
750,45,1.49787918012,1497687687.31
750,195,0.791826333,1497687687.31
750,178,0.28495497078,1497687687.31
750,98,0.88500365735,1497687687.31
750,141,3.49517881723,1497687687.31
750,71,2.05868812867,1497687687.31
750,30,1.09924979591,1497687687.31
750,5,1.34516060047,1497687687.31
750,196,0.971203187609,1497687687.31
750,138,4.55479442106,1497687687.31
750,153,2.08415677592,1497687687.31
750,25,1.64585631924,1497687687.31
750,55,1.56140871596,1497687687.31
750,180,1.37448468581,1497687687.31
750,65,3.12470430453,1497687687.31
750,116,4.67350447056,1497687687.31
750,68,2.59806180352,1497687687.31
750,173,4.13755807587,1497687687.31
750,83,0.193123822909,1497687687.31
750,21,3.46507553987,1497687687.31
750,22,0.211015555643,1497687687.31
750,46,3.14455438767,1497687687.31
750,24,1.656065278,1497687687.31
750,100,0.490409012422,1497687687.31
750,41,2.26326998788,1497687687.31
750,82,4.05102808057,1497687687.31
750,92,3.15003830296,1497687687.31
750,186,4.96553604918,1497687687.31
750,112,3.29123847603,1497687687.31
750,0,3.89981963202,1497687687.31
750,121,2.49284000756,1497687687.31
750,114,0.299999191039,1497687687.31
454,14,3.47123282889,1497687687.31
454,6,3.93190101015,1497687687.31
454,23,3.82670891975,1497687687.31
454,180,2.53359211455,1497687687.31
454,151,2.19157635571,1497687687.31
454,145,1.0771187843,1497687687.31
454,139,4.49015477622,1497687687.31
454,68,4.8027047249,1497687687.31
454,77,2.78439574821,1497687687.31
454,163,4.03175114761,1497687687.31
454,134,3.24449007959,1497687687.31
454,58,3.68970554287,1497687687.31
454,16,1.79982053762,1497687687.31
454,61,4.01765924791,1497687687.31
454,190,0.593011339013,1497687687.31
454,15,3.91639610568,1497687687.31
454,28,2.81522816336,1497687687.31
454,109,3.62961207689,1497687687.31
454,155,1.49622867091,1497687687.31
454,125,0.93090961638,1497687687.31
454,50,0.996406295975,1497687687.31
454,35,4.28405404643,1497687687.31
454,161,3.75933108085,1497687687.31
454,116,2.46198161455,1497687687.31
454,70,2.85513089239,1497687687.31
454,59,0.238396440715,1497687687.31
454,84,3.82541739645,1497687687.31
454,67,3.02805406981,1497687687.31
454,157,2.35908885091,1497687687.31
454,96,0.548337155237,1497687687.31
454,129,0.26134793442,1497687687.31
454,25,1.59068145822,1497687687.31
454,29,3.85476778038,1497687687.31
454,198,0.73733377945,1497687687.31
454,141,2.33164128864,1497687687.31
454,22,1.39596349202,1497687687.31
454,87,0.815102970435,1497687687.31
454,97,3.15086067728,1497687687.31
454,101,2.03920983334,1497687687.31
454,60,0.95456116517,1497687687.31
454,166,3.99322323842,1497687687.31
454,4,4.6231011394,1497687687.31
454,100,0.0448738002665,1497687687.31
454,45,4.295778666,1497687687.31
454,110,1.48196051335,1497687687.31
454,64,2.22107064572,1497687687.31
454,115,3.01389350626,1497687687.31
454,152,1.46244607609,1497687687.31
454,40,1.63839739923,1497687687.31
454,27,3.2589156241,1497687687.31
454,133,4.48843045893,1497687687.31
454,78,0.827726728361,1497687687.31
454,5,3.91748514901,1497687687.31
454,173,3.03679618984,1497687687.31
454,3,4.11165316482,1497687687.31
454,131,4.20373706288,1497687687.31
454,168,0.129431517295,1497687687.31
454,175,4.33053838395,1497687687.31
454,117,4.63298492647,1497687687.31
454,124,1.8990266951,1497687687.31
454,36,2.66932794421,1497687687.31
454,72,3.88152827128,1497687687.31
454,118,1.18547180379,1497687687.31
454,162,1.609652391,1497687687.31
454,18,1.56909053055,1497687687.31
454,73,0.945889379546,1497687687.31
454,186,3.93320869878,1497687687.31
454,7,3.77022219979,1497687687.31
454,130,4.65799804933,1497687687.31
454,91,4.44930890487,1497687687.31
454,138,0.372375369683,1497687687.31
454,185,3.18445327469,1497687687.31
454,172,1.82747105755,1497687687.31
454,174,2.21778877172,1497687687.31
454,1,3.36498041447,1497687687.31
454,142,3.33287471141,1497687687.31
454,171,0.00113818900553,1497687687.31
454,128,2.81408217532,1497687687.31
454,66,3.81794537855,1497687687.31
454,169,2.91316579607,1497687687.31
454,8,3.24668922053,1497687687.31
454,26,4.52913279605,1497687687.31
454,179,1.60610642477,1497687687.31
454,63,2.2262306274,1497687687.31
212,132,2.45911331384,1497687687.31
212,154,3.45273608324,1497687687.31
212,33,2.26307449166,1497687687.31
212,115,2.5162079073,1497687687.31
212,165,1.12738876835,1497687687.31
212,52,2.09258185089,1497687687.31
212,32,0.74961081667,1497687687.31
212,81,0.178158150194,1497687687.31
212,82,3.48671290594,1497687687.31
212,142,0.979903646033,1497687687.31
212,193,3.87062478952,1497687687.31
212,153,3.75002011821,1497687687.31
212,138,3.42979964302,1497687687.31
212,147,0.352337212629,1497687687.31
212,73,0.311565207,1497687687.31
212,180,3.89781094817,1497687687.31
212,53,0.605925580015,1497687687.31
212,191,3.35022240183,1497687687.31
212,18,1.68471377067,1497687687.31
212,24,1.91765764421,1497687687.31
212,134,4.24164594952,1497687687.31
212,124,4.37177992542,1497687687.31
212,163,4.38064602755,1497687687.31
212,177,3.30103544399,1497687687.31
212,196,0.653349110337,1497687687.31
212,161,1.22303962293,1497687687.31
212,95,1.89081543589,1497687687.31
212,104,3.30350722671,1497687687.31
212,21,3.78970447643,1497687687.31
212,157,3.51766294511,1497687687.31
212,152,1.5446847447,1497687687.31
212,34,0.371043852025,1497687687.31
212,39,2.26964935348,1497687687.31
212,46,0.915307882067,1497687687.31
212,37,2.63676857394,1497687687.31
212,12,1.03148187052,1497687687.31
212,59,2.40752316875,1497687687.31
212,136,4.29964220613,1497687687.31
212,118,0.194332425827,1497687687.31
212,5,3.41937402855,1497687687.31
212,79,4.10811259549,1497687687.31
212,175,1.29066985373,1497687687.31
212,30,2.99202517523,1497687687.31
212,192,0.577029856094,1497687687.31
212,56,4.71676541352,1497687687.31
212,70,1.41352872335,1497687687.31
212,61,1.10017210593,1497687687.31
212,4,1.82048768134,1497687687.31
212,7,4.42700720414,1497687687.31
212,2,2.45772943833,1497687687.31
212,164,3.96467139748,1497687687.31
212,51,0.708177698453,1497687687.31
212,167,0.117667084068,1497687687.31
591,17,2.61631037769,1497687687.31
591,166,2.14654651579,1497687687.31
591,193,3.03904093659,1497687687.31
591,124,0.685347355379,1497687687.31
591,118,1.16030549991,1497687687.31
591,64,0.199614319586,1497687687.31
591,13,3.95171544352,1497687687.31
591,160,1.79783141035,1497687687.31
591,47,3.31221601881,1497687687.31
591,46,1.66014761032,1497687687.31
591,141,4.70596263531,1497687687.31
591,11,1.05810218536,1497687687.31
591,37,4.74873506211,1497687687.31
591,78,0.714851377164,1497687687.31
591,77,4.06058370369,1497687687.31
591,135,4.00666543136,1497687687.31
591,150,1.35176447433,1497687687.31
591,128,3.21796398519,1497687687.31
591,81,1.37575627929,1497687687.31
591,187,2.2188582817,1497687687.31
591,43,1.70957024132,1497687687.31
591,92,1.48495560523,1497687687.31
591,100,0.865479075746,1497687687.31
591,191,0.231250730889,1497687687.31
591,137,1.0387689014,1497687687.31
591,169,2.45584646022,1497687687.31
591,117,0.13939175211,1497687687.31
591,10,3.14597173897,1497687687.31
591,52,4.12173573241,1497687687.31
591,103,3.89355675088,1497687687.31
591,125,1.5142102665,1497687687.31
591,26,2.5966012537,1497687687.31
591,122,0.596993545987,1497687687.31
591,114,0.634444425695,1497687687.31
591,57,0.0276062130053,1497687687.31
591,60,4.9953526724,1497687687.31
591,6,1.57724856936,1497687687.31
591,157,2.24177412763,1497687687.31
591,30,3.26826446705,1497687687.31
591,131,3.95047477873,1497687687.31
591,142,2.91629204388,1497687687.31
591,76,1.92355242257,1497687687.31
591,185,0.164401740136,1497687687.31
591,159,3.41001118098,1497687687.31
591,162,3.68356030997,1497687687.31
591,1,4.20949093322,1497687687.31
591,170,2.91869787086,1497687687.31
591,145,4.61305479603,1497687687.31
591,156,0.137779685464,1497687687.31
591,104,2.0614194822,1497687687.31
591,3,0.0472754538044,1497687687.31
591,79,1.44533662842,1497687687.31
591,89,3.82314550036,1497687687.31
591,188,3.91306176125,1497687687.31
591,25,1.78772791257,1497687687.31
591,54,1.12668590675,1497687687.31
591,40,1.48811307511,1497687687.31
591,101,1.9427215193,1497687687.31
591,72,2.80167781368,1497687687.31
591,34,1.07791801257,1497687687.31
744,29,1.71465034689,1497687687.31
744,196,2.50173315726,1497687687.31
744,153,4.92317035277,1497687687.31
744,173,4.34940398372,1497687687.31
744,109,1.50692696942,1497687687.31
744,133,4.03695137494,1497687687.31
744,77,2.2769156614,1497687687.31
744,14,3.76347216057,1497687687.31
744,163,0.110835158905,1497687687.31
744,55,0.0863252613059,1497687687.31
744,167,4.34947169673,1497687687.31
744,151,4.58790397244,1497687687.31
744,84,4.2454407796,1497687687.31
744,23,0.957540608303,1497687687.31
744,87,2.66895176096,1497687687.31
744,43,3.19070550622,1497687687.31
744,50,1.04680639859,1497687687.31
744,134,0.870013354103,1497687687.31
744,21,0.290276774381,1497687687.31
744,191,1.81486355261,1497687687.31
744,186,3.74821758995,1497687687.31
744,103,0.341483718926,1497687687.31
744,187,4.71311175922,1497687687.31
744,2,0.255664684669,1497687687.31
744,170,0.0151228610121,1497687687.31
744,26,4.55995387981,1497687687.31
744,41,4.5374214343,1497687687.31
744,193,1.94391184683,1497687687.31
744,35,4.37026910043,1497687687.31
744,112,4.89609801042,1497687687.31
744,12,2.02197027825,1497687687.31
744,83,3.44284826503,1497687687.31
744,121,3.70017299625,1497687687.31
744,24,1.86536608368,1497687687.31
744,123,1.34534575295,1497687687.31
744,17,1.88491343042,1497687687.31
744,27,2.9102028501,1497687687.31
744,180,0.948433721501,1497687687.31
744,175,3.55801250413,1497687687.31
744,11,3.63799562697,1497687687.31
744,5,3.91210004186,1497687687.31
744,194,0.302575866395,1497687687.31
744,137,0.780268027702,1497687687.31
744,42,4.29730915278,1497687687.31
744,68,1.96533155134,1497687687.31
744,106,2.31308697454,1497687687.31
744,74,3.21237551529,1497687687.31
744,164,3.94768931472,1497687687.31
744,162,2.41607068494,1497687687.31
744,58,0.209403397714,1497687687.31
744,20,4.2421283678,1497687687.31
744,91,3.61210607874,1497687687.31
744,15,4.00363181851,1497687687.31
744,146,4.84633473433,1497687687.31
744,22,0.273025037133,1497687687.31
744,95,1.78117172345,1497687687.31
744,136,1.8229033043,1497687687.31
744,188,1.00465759567,1497687687.31
744,168,0.125996086203,1497687687.31
744,131,0.401776058727,1497687687.31
744,46,0.962491181624,1497687687.31
744,4,2.56494892564,1497687687.31
744,73,1.08711768692,1497687687.31
744,125,3.01416423301,1497687687.31
744,129,4.31126842077,1497687687.31
744,108,3.52870523012,1497687687.31
744,8,0.116215909724,1497687687.31
744,65,2.62267200172,1497687687.31
744,176,3.38756481535,1497687687.31
744,76,2.80875655739,1497687687.31
744,86,0.0832109943812,1497687687.31
744,49,3.13468190213,1497687687.31
744,61,0.190584197569,1497687687.31
744,9,2.72241163665,1497687687.31
744,190,0.895040616147,1497687687.31
744,1,4.01484357374,1497687687.31
744,90,3.79154348947,1497687687.31
744,85,0.136747620968,1497687687.31
744,181,2.54663652389,1497687687.31
744,149,2.65697570915,1497687687.31
744,33,1.91318119058,1497687687.31
744,38,3.69391721391,1497687687.31
744,150,1.34673885066,1497687687.31
744,160,2.91058953918,1497687687.31
744,155,2.81880815948,1497687687.31
744,114,3.40418352927,1497687687.31
744,63,2.92768576184,1497687687.31
744,144,1.95668108245,1497687687.31
744,174,3.467902873,1497687687.31
744,171,4.33945677354,1497687687.31
744,157,3.01250403344,1497687687.31
744,172,1.72958877064,1497687687.31
